0.9270634	0.07149872	0.001437884	0	0
0.9689729	0.0310271	1.406266e-18	0	0
0.2211013	0.7765744	0.002324296	8.765072e-215	0
0.06323299	0.936767	9.992065e-30	0	0
0.9136104	0.08638963	7.317069e-50	0	0
0.4287653	0.5676166	0.003618083	3.085082e-294	0
0.556617	0.443383	3.289131e-67	0	0
0.9551841	0.04481588	9.072301e-35	0	0
0.102128	0.897872	4.678765e-10	0	0
0.1834574	0.8165426	6.26796e-32	0	0
0.04415071	0.9558396	9.678199e-06	6.696469e-169	0
0.01242974	0.9875703	7.658222e-11	3.69791e-52	2.952683e-246
0.1695015	0.8304946	3.914138e-06	3.438869e-96	3.956089e-304
0.2137703	0.7862197	1.00182e-05	5.231974e-112	4.940656e-324
0.4212572	0.5786464	9.634488e-05	3.365753e-104	1.057512e-305
0.3799384	0.6200518	9.823187e-06	0	0
0.003394734	0.9966053	4.898335e-12	8.162353e-47	2.55262e-239
0.8470333	0.1529667	3.965485e-18	0	0
0.9124468	0.08755319	1.387865e-24	0	0
0.0953808	0.9046192	1.647379e-09	5.691571e-272	0
0.1381501	0.8618499	4.999975e-46	0	0
0.9867419	0.01325812	4.452235e-09	0	0
0.01074	0.9892599	1.302263e-07	3.718721e-48	0
0.4820297	0.5147543	0.003215956	7.296337e-69	0
0.6217877	0.3782123	3.532256e-14	0	0
0.98886	0.01113995	9.991659e-16	0	0
0.0001829742	2.258896e-11	0.999817	7.48433e-153	0
0.3422438	0.6577562	3.217928e-24	0	0
0.9989976	0.001002399	1.869902e-16	0	0
0.9872135	0.01273978	4.669305e-05	5.573263e-194	0
0.8489408	0.1510592	1.367972e-12	0	0
1.252679e-05	0.9999875	3.518649e-34	6.084697e-35	7.28218e-159
0.8695406	0.1304594	2.626223e-35	0	0
0.06028549	0.9397145	4.84029e-36	0	0
0.2716976	0.7283024	1.95338e-33	0	0
0.09618317	0.9038168	3.280738e-08	7.172978e-201	0
0.01788213	0.9821179	5.659992e-51	0	0
0.00434211	0.9956578	9.717081e-08	2.66106e-61	0
0.9998119	0.0001880629	1.95369e-31	0	0
0.1893789	0.8106211	1.525215e-41	0	0
0.103828	0.896172	1.170019e-28	0	0
0.04070729	0.9592927	5.030224e-26	0	0
0.1377084	0.8622916	4.130644e-13	0	0
0.3864649	0.6135351	1.734021e-40	0	0
0.7033087	0.2966912	5.954219e-08	2.803744e-281	0
0.8222578	0.1777422	3.507441e-15	0	0
0.2943756	0.7056244	2.258553e-18	0	0
0.9999822	7.231583e-06	1.060457e-05	4.292567e-288	0
0.0218265	0.9781735	2.229194e-56	0	0
0.9650272	0.03497284	7.997878e-18	0	0
0.9997163	0.0002837149	1.397036e-21	0	0
0.9372661	0.01373817	0.04899575	9.469086e-141	0
0.02121154	0.9787885	1.103531e-28	0	0
0.4201811	0.5798189	1.996445e-26	0	0
0.4694237	0.5261871	0.004389129	3.167439e-111	0
0.01962872	0.9803713	1.262987e-51	0	0
0.4404802	0.5595198	1.989745e-27	0	0
0.3475141	0.6524859	1.682378e-13	0	0
0.7004408	0.2995592	4.569989e-19	0	0
0.06359109	0.9364089	1.473219e-41	0	0
0.0001203853	0.9984866	4.337331e-19	0.00139297	0
0.7984451	0.2015549	1.160074e-25	0	0
0.2014549	0.7985451	6.955956e-32	0	0
0.1612033	0.8387967	1.427328e-34	0	0
0.06589196	0.934108	1.61337e-24	0	0
0.2038915	0.7961085	8.363294e-27	0	0
0.06697623	0.9330004	2.332155e-05	8.385717e-117	0
0.6242569	0.3757431	3.94279e-11	0	0
0.4058299	0.5941701	5.415336e-24	0	0
0.6099555	0.3900445	3.802935e-21	0	0
0.5103809	0.4896191	1.350169e-08	5.254898e-283	0
0.1357796	0.8642204	1.762313e-14	0	0
0.107139	0.892861	2.069457e-14	0	0
0.01255908	0.9874409	2.423746e-39	0	0
0.06935714	0.9306429	1.312526e-09	5.260545e-257	0
0.03609537	0.9639025	2.089928e-06	1.505119e-94	0
9.772981e-06	0.9999902	3.298767e-47	1.696994e-90	3.529423e-71
0.04196889	0.9580296	1.540053e-06	2.862373e-53	0
9.038266e-11	2.192788e-09	1.23298e-24	1	0
0.3398207	0.6601793	1.242848e-18	0	0
0.7567731	0.2432269	1.063955e-08	2.960573e-276	0
0.0830382	0.9169618	9.23805e-19	0	0
0.4339062	0.5660938	6.498808e-15	0	0
0.01093298	0.9890663	7.30906e-07	1.887875e-112	0
0.1000284	0.8998446	0.0001270208	3.981763e-98	0
0.1479663	0.8518446	0.0001890432	2.500604e-90	0
4.593839e-12	1.094498e-32	1	1.346161e-186	0
0.1354681	0.8645319	4.516551e-25	0	0
3.89693e-17	2.284809e-06	7.487858e-96	3.229785e-291	0.9999977
0.02122622	0.9787737	2.930575e-08	1.601398e-25	0
0.4335067	0.5664916	1.669152e-06	1.82913e-219	0
0.1983785	0.8016215	5.595338e-14	0	0
0.2129427	0.7870573	1.28232e-15	0	0
0.1767624	0.8232376	3.842468e-08	3.744803e-259	0
0.002024741	0.9979749	1.327245e-15	3.264122e-07	0
0.9150714	0.08492857	9.941653e-11	0	0
0.06529548	0.9347045	1.138345e-50	0	0
0.9999999	1.060716e-07	2.119733e-11	0	0
0.1322524	0.8677476	9.184199e-33	0	0
0.8465089	0.1534911	2.167963e-13	0	0
0.8884718	0.1106752	0.0008529907	7.974875e-172	0
0.9502431	0.0497569	1.054034e-14	0	0
0.1762287	0.8235637	0.0002076953	5.913365e-94	0
0.08830145	0.9116985	1.245926e-23	0	0
0.7517756	0.2482244	5.53372e-37	0	0
0.3575626	0.642096	0.0003413975	9.109705e-129	0
0.3568298	0.6431702	1.916146e-49	0	0
0.8466516	0.1533484	2.70825e-26	0	0
0.1152526	0.8847474	1.287528e-09	4.112603e-275	0
0.1508156	0.8491844	4.328383e-25	0	0
0.02320078	0.9767981	1.141965e-06	1.800816e-73	0
0.00696328	0.9930367	4.764581e-10	3.919099e-21	0
0.11945	0.8805451	4.897881e-06	5.82227e-42	0
0.1241994	0.8757941	6.514156e-06	1.980194e-49	0
0.3627209	0.6371663	0.0001127519	1.589774e-45	0
0.3240626	0.6759345	2.93883e-06	9.050425e-207	0
0.00330182	0.9966982	5.758632e-11	1.390264e-18	0
0.7308643	0.2691357	1.224677e-14	0	0
0.6460285	0.329764	0.0242075	0	0
0.2296132	0.7670861	0.003300755	2.45525e-196	0
0.2434204	0.7536456	0.002934065	0	0
0.8158569	0.1089952	0.0751479	4.710636e-243	0
0.1190806	0.8742114	0.006708006	1.132004e-30	6.163067e-184
0.3420462	0.4868845	0.1710693	1.326457e-44	3.055261e-202
0.488483	0.4987239	0.01279314	5.403515e-294	0
0.790318	0.1206473	0.08903463	0	0
0.08559377	2.686619e-07	0.914406	2.85784e-102	2.85616e-259
0.3637733	0.624597	0.01162971	0	0
0.9024511	0.03649101	0.06105792	0	0
0.8742826	0.1203882	0.005329222	1.601322e-137	1.106453e-317
0.7464101	0.2486988	0.004891166	4.163333e-269	0
0.001329726	0.9755432	0.0231271	1.301932e-24	8.797595e-40
0.5722035	0.3224497	0.1053467	0	0
0.1993346	0.8003946	0.0002708289	0	0
0.3524868	0.6462805	0.001232722	0	0
0.3078201	0.6918789	0.0003009829	1.391934e-144	9.881313e-324
0.1305059	0.8687218	0.0007723504	0	0
0.07627575	0.9204685	0.003255769	6.248354e-40	1.771381e-199
0.9068254	0.02650978	0.06666486	0	0
0.2814152	0.7156203	0.002964478	0	0
0.2592629	0.7402264	0.0005107065	0	0
0.1948922	0.8042763	0.0008314419	0	0
0.3190254	0.6805561	0.0004184375	6.717744e-241	0
0.4919447	0.5065977	0.001457565	0	0
0.5367142	0.4457105	0.01757537	9.809715e-203	0
0.5822749	0.4084004	0.009324682	4.480415e-303	0
0.3572809	0.6382302	0.004488941	0	0
0.8932336	0.003883005	0.1028834	2.104955e-205	0
0.1464485	0.8511367	0.002414814	0	0
0.8062273	0.1827655	0.01100726	0	0
0.8978262	0.02488147	0.07729237	0	0
0.7628115	0.0738381	0.1633504	1.662501e-98	2.224203e-270
0.1821281	0.8177902	8.167853e-05	0	0
0.4110549	0.5812658	0.007679306	0	0
0.4920197	0.4576524	0.05032788	8.519145e-77	1.682074e-244
0.1449921	0.8541791	0.0008287484	0	0
0.489894	0.5078563	0.002249677	0	0
0.4443861	0.5544725	0.001141345	1.765283e-260	0
0.5755217	0.4030922	0.0213861	0	0
0.2762768	0.7230647	0.0006585838	0	0
0.002804018	0.8354247	0.0005750694	0.1611962	2.052061e-94
0.6068377	0.363345	0.0298173	0	0
0.3649551	0.6231551	0.01188978	0	0
0.3023604	0.6945466	0.003093042	0	0
0.2456814	0.7533561	0.0009625326	0	0
0.3596562	0.6380557	0.002288134	0	0
0.2210945	0.7754061	0.003499346	1.481619e-80	1.370733e-252
0.5889856	0.4062176	0.004796794	1.746136e-243	0
0.4981785	0.4953645	0.006456994	0	0
0.6094136	0.3821989	0.008387545	0	0
0.5020275	0.4869015	0.01107107	4.693381e-205	0
0.2820068	0.7155704	0.002422808	5.984206e-275	0
0.259363	0.7374895	0.003147485	8.297196e-274	0
0.1498573	0.8498729	0.0002698216	0	0
0.2162753	0.7823323	0.001392402	1.821423e-185	0
0.1745456	0.8236473	0.001807167	9.720892e-65	5.517993e-236
0.0002829699	0.9346566	0.06506044	1.413451e-68	2.148898e-16
0.1873279	0.8032488	0.009423249	2.81677e-34	6.609921e-190
0.0002983985	0.001439611	6.801595e-06	0.9982552	3.790503e-97
0.4373857	0.5613168	0.001297479	0	0
0.6012278	0.392903	0.005869159	8.216147e-200	0
0.2260574	0.773057	0.0008855571	2.964394e-322	0
0.3862648	0.6118446	0.001890587	4.966094e-281	0
0.1080752	0.8894151	0.002509697	5.869235e-78	6.577686e-251
0.2043045	0.7739609	0.02173462	7.062548e-67	1.359372e-235
0.2692907	0.7087758	0.0219335	3.443158e-61	1.599167e-227
2.637875e-06	9.521383e-25	0.9999974	2.834115e-123	6.481904e-280
0.2986546	0.6961236	0.005221748	0	0
7.46756e-14	0.03952582	7.577527e-05	2.472296e-222	0.9603984
0.07146386	0.7958196	0.1327165	3.793804e-13	1.994289e-138
0.4476222	0.5457157	0.006662116	3.812046e-157	0
0.3479737	0.650841	0.001185272	1.177925e-266	0
0.3644424	0.6341012	0.001456347	1.146943e-291	0
0.300527	0.6881897	0.01128323	3.949282e-187	0
0.02866946	0.9176633	0.008972291	0.04469496	1.562827e-105
0.7467835	0.2149589	0.03825768	8.171361e-263	0
0.2157636	0.7835584	0.0006779937	0	0
0.4490813	6.39538e-06	0.5509123	0	0
0.2995013	0.698337	0.002161616	0	0
0.6869072	0.2983168	0.01477601	1.272223e-283	0
0.6856769	0.290344	0.02397906	1.039967e-120	1.003308e-298
0.7658072	0.1978133	0.03637947	1.888243e-313	0
0.284259	0.6931049	0.02263606	5.783848e-64	9.449858e-232
0.1937977	0.8015485	0.004653818	0	0
0.6367779	0.3608338	0.002388288	0	0
0.3862341	0.5915925	0.02217335	8.883107e-90	3.832198e-264
0.3695462	0.6273289	0.003124846	0	0
0.7856263	0.2127742	0.001599508	0	0
0.2819367	0.7146162	0.003447124	2.316215e-199	0
0.3259403	0.6732158	0.0008438825	0	0
0.1442933	0.8515173	0.004189465	2.41164e-49	4.725978e-215
0.08027703	0.8815896	0.03813338	3.882178e-11	1.025336e-138
0.1854724	0.7713867	0.04314089	6.531277e-25	3.112883e-174
0.2261844	0.7518358	0.02197977	6.774408e-31	1.804597e-185
0.2381324	0.5996036	0.1622641	4.570107e-27	2.459452e-176
0.4384117	0.5536993	0.00788901	1.770588e-148	0
0.04606808	0.9232392	0.03069274	8.477895e-09	2.271318e-134
0.5998501	0.3991646	0.0009852531	5.196344e-282	0
0.1762717	0.8237168	1.148344e-05	0	0
0.9469671	0.05301374	1.916168e-05	0	0
0.9088688	0.09113115	1.439234e-08	0	0
0.0182268	0.9809744	0.0007988301	0	0
0.9931671	0.006807525	2.539042e-05	8.606082e-88	0
0.6467207	0.2862593	0.06702001	1.945334e-123	0
0.5462929	0.4536509	5.624521e-05	0	0
0.02184862	0.9779145	0.0002368884	0	0
1.98243e-11	0.0002097142	0.9997903	2.319562e-280	0
0.7857336	0.2142535	1.28631e-05	0	0
0.0007437528	0.9992206	3.562921e-05	0	0
0.009426136	0.9905577	1.613087e-05	0	0
0.1346578	0.8653346	7.607583e-06	0	0
0.9999989	3.383618e-07	7.994316e-07	2.986133e-73	7.598147e-126
0.2425592	0.757389	5.186783e-05	0	0
0.9573142	0.0426858	3.32095e-09	0	0
0.7926666	0.2073333	4.343507e-08	0	0
0.902859	0.09714046	5.481233e-07	0	0
0.9876628	0.01233716	6.138439e-10	0	0
0.9985442	0.001451247	4.504238e-06	4.496927e-112	0
0.000167475	0.9998311	1.429972e-06	0	0
0.8731107	0.1268892	3.283658e-08	0	0
0.9218137	0.0781863	2.490736e-08	0	0
0.9709339	0.02906599	8.143076e-08	0	0
0.8839444	0.1160552	3.531433e-07	0	0
0.5820616	0.4179384	1.658761e-08	0	0
0.4444231	0.5552751	0.0003017854	0	0
0.3158013	0.6841869	1.176731e-05	0	0
0.8129292	0.1870671	3.638037e-06	0	0
3.769504e-06	0.999752	0.0002442674	0	0
0.9822347	0.01776528	1.430452e-09	0	0
0.04157586	0.9584182	5.934819e-06	0	0
0.000249768	0.9997335	1.670755e-05	0	0
0.01520589	0.9667988	0.01799526	4.901594e-248	0
0.9789297	0.02107029	4.796467e-09	0	0
0.7081767	0.2918212	2.121677e-06	0	0
0.5746945	0.4164856	0.008819943	2.610424e-199	0
0.9834266	0.01657339	1.588299e-09	0	0
0.599718	0.4002819	1.605419e-07	0	0
0.7024188	0.29758	1.147002e-06	0	0
0.3828813	0.6169175	0.000201167	0	0
0.9211056	0.07889439	6.189652e-09	0	0
0.9999894	9.925142e-06	7.072299e-07	2.518937e-13	8.068023e-273
0.2906528	0.7093198	2.745225e-05	0	0
0.8262314	0.1737628	5.86932e-06	0	0
0.8797713	0.1202286	1.088814e-07	0	0
0.9453793	0.05462051	1.779268e-07	0	0
0.8301121	0.1698875	4.004662e-07	0	0
0.9522305	0.04772006	4.941689e-05	3.133667e-209	0
0.4148436	0.5851405	1.592315e-05	0	0
0.6175833	0.3824121	4.533839e-06	0	0
0.3914432	0.6085491	7.725246e-06	0	0
0.5857755	0.4141178	0.0001066868	0	0
0.9116279	0.08836816	3.96548e-06	0	0
0.9325367	0.06745751	5.776244e-06	0	0
0.9879629	0.01203714	3.279664e-09	0	0
0.9576338	0.04236278	3.43629e-06	0	0
0.9760485	0.02394788	3.667432e-06	1.284926e-168	0
0.9999972	1.676853e-07	2.61379e-06	5.262167e-173	1.266944e-57
0.9689286	0.03098511	8.629455e-05	1.885698e-95	0
1.260428e-09	2.473322e-11	5.141121e-15	1	4.071009e-292
0.7043628	0.2956359	1.242506e-06	0	0
0.3343472	0.6656383	1.447661e-05	0	0
0.9490152	0.05098447	3.208793e-07	0	0
0.7260384	0.27396	1.585222e-06	0	0
0.9952204	0.00477606	3.573419e-06	1.29396e-202	0
0.9520658	0.04723513	0.0006990421	1.292262e-176	0
0.906848	0.0922993	0.0008527275	1.416787e-161	0
5.774974e-30	4.20084e-09	1	2.973946e-315	0
0.8994784	0.1005176	3.978937e-06	0	0
5.250717e-05	4.384401e-17	5.465073e-15	0	0.9999475
0.9453114	0.006718907	0.04796973	4.14607e-53	0
0.671861	0.3280681	7.091958e-05	0	0
0.8452453	0.1547529	1.784193e-06	0	0
0.8294294	0.1705691	1.577678e-06	0	0
0.8943131	0.1055076	0.0001792473	0	0
0.9996038	0.0003795067	1.672899e-05	2.18453e-17	8.412354e-301
0.1013919	0.898114	0.0004940592	0	0
0.9415607	0.05843935	7.49664e-10	0	0
8.858667e-08	0.9530996	0.04690026	0	0
0.8929395	0.1070604	7.171594e-08	0	0
0.1985456	0.8014299	2.446454e-05	0	0
0.1586621	0.8405871	0.000750861	1.550976e-302	0
0.069931	0.9299895	7.949898e-05	0	0
0.8911687	0.1081309	0.0007003793	7.81745e-168	0
0.9616159	0.03838292	1.14173e-06	0	0
0.2518869	0.748113	2.064616e-08	0	0
0.7599681	0.2395233	0.0005085951	6.76104e-229	0
0.7160744	0.2839256	8.776195e-09	0	0
0.08654421	0.9134556	1.560019e-07	0	0
0.9198536	0.08012984	1.654853e-05	0	0
0.8700441	0.1299558	1.427227e-07	0	0
0.9864861	0.01350603	7.850331e-06	4.735792e-132	0
0.9958611	0.0033605	0.0007784431	6.315581e-43	0
0.9437941	0.05400303	0.002202852	2.874277e-75	0
0.9284054	0.07117035	0.0004242504	2.171466e-87	0
0.7978823	0.1625002	0.03961747	1.171515e-81	0
0.7298635	0.2700419	9.465147e-05	0	0
0.9990314	0.0006717066	0.0002969232	6.57699e-39	0
0.326269	0.6737303	7.453042e-07	0	0
0.2108615	0.7891385	2.547268e-28	0	0
0.9311202	0.06887985	3.935331e-10	5.958978e-312	0
0.8949659	0.1050341	1.144356e-53	0	0
0.03913226	0.9608677	1.101818e-09	0	0
0.9639367	0.03605992	3.416935e-06	1.786277e-49	0
0.5059285	0.4670517	0.02701981	1.713682e-70	0
0.5592414	0.4407586	5.495883e-16	0	0
0.04129219	0.9587078	2.022839e-17	0	0
1.069176e-07	0.006489303	0.9935106	1.898009e-167	0
0.8198144	0.1801856	4.263648e-28	0	0
0.005529309	0.9944707	1.654101e-18	0	0
0.01605159	0.983906	4.241382e-05	6.023034e-216	0
0.1716935	0.8283065	5.317088e-14	0	0
0.9999601	3.988287e-05	3.419864e-35	7.444696e-50	1.374245e-74
0.3338363	0.6661637	3.588779e-41	0	0
0.9395608	0.06043921	1.629646e-41	0	0
0.7790492	0.2209508	7.560082e-39	0	0
0.8278419	0.172158	4.713415e-08	3.245751e-228	0
0.9824039	0.0175961	5.060825e-59	0	0
0.9918105	0.00818753	2.019206e-06	4.269877e-65	0
0.002640437	0.9973596	2.618194e-36	0	0
0.8594634	0.1405366	2.253191e-48	0	0
0.9021473	0.0978527	8.008029e-33	0	0
0.9661134	0.03388659	1.416752e-29	0	0
0.8393711	0.1606289	3.268741e-14	0	0
0.6080384	0.3919616	3.070259e-47	0	0
0.4375327	0.5624673	1.632688e-08	4.771192e-320	0
0.292229	0.707771	5.766207e-17	0	0
0.7926787	0.2073213	1.039222e-20	0	0
0.000491415	0.9994373	7.123995e-05	3.63657e-319	0
0.9794286	0.02057145	1.29565e-65	0	0
0.06634142	0.9336586	3.401799e-20	0	0
0.003174429	0.9968256	1.490378e-24	0	0
0.01305223	0.8661765	0.1207713	6.14207e-153	0
0.9738654	0.02613456	1.369422e-32	0	0
0.7140265	0.2859735	1.94173e-30	0	0
0.5062131	0.4761282	0.01765877	7.357635e-121	0
0.9835073	0.01649269	3.039629e-60	0	0
0.5811391	0.4188609	2.044985e-31	0	0
0.6524735	0.3475265	7.717776e-15	0	0
0.5505103	0.4494897	1.695597e-22	0	0
0.9267146	0.07328544	2.701901e-48	0	0
0.9996094	0.0003053459	2.583752e-18	8.529334e-05	2.154129e-169
0.3826886	0.6173114	8.574538e-30	0	0
0.8884182	0.1115818	2.499907e-37	0	0
0.8735804	0.1264196	6.155672e-40	0	0
0.944504	0.05549601	5.470429e-28	0	0
0.8398289	0.1601711	7.0837e-31	0	0
0.905284	0.09462884	8.712074e-05	3.649088e-128	0
0.4243437	0.5756563	3.053491e-12	0	0
0.6957027	0.3042973	8.927531e-28	0	0
0.4800464	0.5199536	2.528712e-24	0	0
0.5680812	0.4319188	4.379839e-09	3.45846e-323	0
0.8994078	0.1005922	4.419971e-16	0	0
0.9234863	0.07651374	6.243049e-16	0	0
0.9885386	0.01146135	2.110599e-45	0	0
0.9327163	0.06728366	5.607925e-10	4.045549e-294	0
0.9121756	0.08779281	3.161345e-05	1.870223e-102	0
0.9999139	8.609708e-05	1.08649e-49	3.906881e-120	7.553548e-31
0.8851875	0.1147842	2.829096e-05	2.709937e-54	0
1.708272e-08	2.488247e-08	4.763213e-23	1	3.757835e-178
0.726259	0.273741	2.026849e-21	0	0
0.270574	0.729426	5.217067e-09	5.258713e-314	0
0.9326688	0.06733122	5.005769e-21	0	0
0.6517224	0.3482776	1.205721e-16	0	0
0.9806546	0.01933325	1.214584e-05	2.558441e-124	0
0.8797696	0.1185158	0.001714679	3.982304e-106	0
0.8032687	0.1946425	0.002088762	1.783869e-96	0
1.490337e-30	5.505287e-11	1	1.145381e-191	0
0.9236679	0.07633205	4.763094e-29	0	0
0.000122423	2.52717e-13	3.66441e-101	0	0.9998776
0.9659478	0.03405204	1.101753e-07	1.883327e-25	2.113311e-247
0.5990895	0.4009088	1.699016e-06	2.601077e-247	0
0.8282676	0.1717324	1.367415e-15	0	0
0.8171374	0.1828626	1.64869e-17	0	0
0.8767845	0.1232155	1.850175e-08	8.490984e-297	0
0.9924248	0.007571795	8.736394e-15	3.404192e-06	6.651883e-188
0.1690168	0.8309832	6.100049e-12	0	0
0.9241974	0.07580259	5.976286e-59	0	0
6.631431e-05	0.9999337	6.308428e-12	0	0
0.8821263	0.1178737	1.167662e-37	0	0
0.2125819	0.7874181	1.132813e-14	0	0
0.1486302	0.8495329	0.001836964	6.624213e-189	0
0.1037117	0.8962883	2.504682e-16	0	0
0.7681173	0.2292294	0.002653275	1.117699e-100	0
0.9514101	0.04858988	8.227702e-27	0	0
0.2537333	0.7462667	6.517247e-43	0	0
0.6066304	0.3902753	0.003094299	7.842264e-141	0
0.6910567	0.3089433	7.227885e-58	0	0
0.1536496	0.8463504	9.646816e-31	0	0
0.8992145	0.1007855	4.190987e-10	1.087569e-315	0
0.8690406	0.1309594	7.923875e-29	0	0
0.9350973	0.0648683	3.43672e-05	2.028734e-78	0
0.9756253	0.02437469	8.487128e-09	1.57873e-20	3.246055e-248
0.8056774	0.1942582	6.439638e-05	3.64144e-40	2.090822e-307
0.7626381	0.2372477	0.0001142047	1.371438e-48	0
0.5960659	0.402606	0.001328118	1.648316e-43	1.399064e-309
0.668915	0.3310803	4.663002e-06	8.482589e-234	0
0.993207	0.006793021	9.461152e-10	7.788477e-18	1.233982e-240
0.2986819	0.7013181	1.776185e-16	0	0
0.8436482	0.1563518	9.272363e-11	0	0
0.1430156	0.8569728	1.160927e-05	0	0
0.1602132	0.8397868	4.244712e-20	0	0
0.931667	0.06779787	0.0005350893	0	0
0.02968115	0.970086	0.0002328089	3.960413e-71	6.344148e-272
0.2897376	0.6404883	0.06977405	5.660617e-100	1.723609e-295
0.5406823	0.4593172	5.158562e-07	0	0
0.941324	0.0586745	1.504405e-06	0	0
0.009285349	3.524445e-09	0.9907146	2.697605e-226	0
0.2801121	0.7198879	5.391581e-11	0	0
0.9841954	0.01580356	1.031689e-06	0	0
0.9669473	0.03171067	0.001341979	2.462692e-288	0
0.7507177	0.2492817	5.732609e-07	0	0
0.001309536	0.9986905	1.418728e-11	2.598167e-45	3.8581e-63
0.6668987	0.3331013	3.480618e-14	0	0
0.1247343	0.8752657	4.538598e-17	0	0
0.3065659	0.6934341	1.409245e-15	0	0
0.1757073	0.8242898	2.906169e-06	9.307593e-304	0
0.04177305	0.9582269	2.451584e-22	0	0
0.01829824	0.9815909	0.0001108381	1.362202e-91	5.740637e-295
0.9954661	0.004533915	2.455584e-12	0	0
0.2027783	0.7972217	2.17209e-18	0	0
0.1631767	0.8368233	4.319711e-14	0	0
0.07502998	0.92497	8.59095e-13	0	0
0.2112474	0.7887525	4.402253e-08	0	0
0.3299079	0.6700921	2.374595e-18	0	0
0.6174731	0.3822784	0.0002485187	0	0
0.786034	0.2139658	1.186136e-07	0	0
0.2863764	0.7136236	2.551257e-09	0	0
