1	2	2	1	2	1	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	1	2	2	2	2	1	2	1	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.5950799
1	2	2	1	2	2	1	1	3	2	1	1	1	2	2	2	1	2	2	2	1	2	2	2	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	0.1177756
1	2	2	1	2	2	2	1	3	1	1	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	1	2	2	0.4438817
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	0.8977791
1	2	2	1	2	2	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	4	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	0.4376243
1	1	1	2	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0.6869466
1	1	2	1	2	1	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	4	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	0.7975505
1	1	1	2	1	2	2	2	3	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	0.5381128
1	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	1	2	2	2	1	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	0.388093
1	2	2	1	2	1	2	1	3	2	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.1291013
1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1.776477
1	1	1	2	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	0.9995202
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	1	0.4573215
1	1	1	2	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	0.4964341
1	2	2	1	2	2	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	4	2	2	2	1	2	2	1	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	0.2646837
1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1.639556
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	0.308653
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	0.3240851
1	2	2	1	2	1	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1.223651
1	2	2	1	2	1	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.8788878
1	2	2	1	2	2	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	1	1	2	2	2	1	2	1	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1.358888
1	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2	1	2	3	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1.045248
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	3	2	2	1	0.7824533
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.6901491
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.7698154
1	2	2	1	2	2	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.3081888
1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	4	1	1	2	1	2	2	1	3	2	2	2	2	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0.5543162
1	2	2	1	2	2	1	1	3	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	0.3853682
1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	1	2	2	2	2	1	3	2	2	2	1	2	2	2	2	1	2	1	2	1	1	1	2	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	0.2292966
1	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	1	2	1	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	0.241727
1	2	2	1	2	2	1	1	3	2	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	1	2	2	2	2	2	2	1	2	1	0.3241254
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1.184928
1	2	2	1	2	2	2	1	3	2	1	1	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	4	1	1	2	2	2	2	2	3	2	2	2	2	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	1.113725
1	1	1	2	1	1	1	2	3	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	0.537238
1	2	2	1	2	2	2	1	3	2	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	3	2	2	2	2	2	2	1	2	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	0.1863397
1	1	1	2	1	1	2	2	3	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0.2001646
1	2	2	1	2	2	2	2	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0.6020122
1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	0.4532574
1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	2	2	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	0.1142438
1	2	2	1	2	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	2	2	2	1	2	1	2	1	2	2	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	0.3495115
1	2	2	1	2	2	2	1	3	2	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	4	1	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	0.3036671
1	2	2	1	2	1	2	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	4	2	1	2	2	2	2	2	3	2	2	2	2	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1.116585
1	2	2	1	2	1	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	1	2	2	2	1	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	1	0.3953411
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	2	2	1	0.1579818
1	2	2	1	2	1	1	1	3	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	3	2	2	2	1	2	1	2	2	1	2	3	2	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1.195214
1	2	2	1	2	1	2	1	3	2	1	1	1	2	1	2	2	1	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	1	4	2	1	2	2	2	2	1	3	2	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	2	0.6015416
1	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	2	4	1	1	2	1	2	2	1	3	2	2	2	1	2	2	1	2	1	2	3	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	2	1	0.5345693
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	1	4	1	1	1	1	2	1	1	3	2	2	2	1	2	2	2	2	1	2	3	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	1	2	1	2.068012
1	2	2	1	2	2	2	1	3	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	1	2	1	1	1	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	3	2	2	2	2	1	2	2	2	1	2	1	2	2	1	1	2	2	1	2	1	1	2	2	2	2	2	2	1	2	2	1	0.6784476
1	2	2	1	2	2	2	1	3	2	1	1	1	2	1	2	1	2	2	2	1	2	2	2	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	1	1	2	1	2	2	2	3	2	2	2	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	2	2	2	2	2	1	0.4445649
1	2	2	1	2	2	1	1	3	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	4	2	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2	1	0.9672216
1	2	2	1	2	2	1	1	3	2	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	4	1	1	2	1	2	2	2	3	2	2	2	2	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	0.5480996
